record_time,pressure,pressure_lag_1,pressure_lag_2
2023-01-01 17:46:00,0.24696,0.413119,0.291171
2023-01-01 17:46:00,0.337002,0.24696,0.413119
2023-01-01 17:48:00,0.34437,0.337002,0.24696
2023-01-01 17:48:00,0.335748,0.34437,0.337002
2023-01-01 17:52:00,0.247896,0.335748,0.34437
2023-01-01 17:52:00,0.417767,0.247896,0.335748
2023-01-01 17:54:00,0.32472,0.417767,0.247896
2023-01-01 17:56:00,0.351704,0.32472,0.417767
2023-01-01 17:56:00,0.285045,0.351704,0.32472
2023-01-01 17:56:00,0.281726,0.285045,0.351704
2023-01-01 18:00:00,0.298749,0.281726,0.285045
2023-01-01 18:02:00,0.297328,0.298749,0.281726
2023-01-01 18:04:00,0.318387,0.297328,0.298749
2023-01-01 18:04:00,0.219537,0.318387,0.297328
2023-01-01 18:08:00,0.345195,0.219537,0.318387
2023-01-01 18:10:00,0.298186,0.345195,0.219537
2023-01-01 18:12:00,0.288265,0.298186,0.345195
2023-01-01 18:16:00,0.276806,0.288265,0.298186
2023-01-01 18:20:00,0.359331,0.276806,0.288265
2023-01-01 18:22:00,0.398244,0.359331,0.276806
2023-01-01 18:22:00,0.264897,0.398244,0.359331
2023-01-01 18:22:00,0.270469,0.264897,0.398244
2023-01-01 18:24:00,0.377993,0.270469,0.264897
2023-01-01 18:28:00,0.37355,0.377993,0.270469
2023-01-01 18:28:00,0.282052,0.37355,0.377993
2023-01-01 18:30:00,0.319443,0.282052,0.37355
2023-01-01 18:30:00,0.304851,0.319443,0.282052
2023-01-01 18:32:00,0.41857,0.304851,0.319443
2023-01-01 18:34:00,0.340167,0.41857,0.304851
2023-01-01 18:34:00,0.369345,0.340167,0.41857
2023-01-01 18:36:00,0.208436,0.369345,0.340167
2023-01-01 18:38:00,0.299833,0.208436,0.369345
2023-01-01 18:42:00,0.336915,0.299833,0.208436
2023-01-01 18:42:00,0.257925,0.336915,0.299833
2023-01-01 18:44:00,0.2747,0.257925,0.336915
2023-01-01 18:48:00,0.232331,0.2747,0.257925
2023-01-01 18:50:00,0.409012,0.232331,0.2747
2023-01-01 18:50:00,0.223485,0.409012,0.232331
2023-01-01 18:50:00,0.345601,0.223485,0.409012
2023-01-01 18:52:00,0.337963,0.345601,0.223485
2023-01-01 19:00:00,0.324773,0.337963,0.345601
2023-01-01 19:04:00,0.284604,0.324773,0.337963
2023-01-01 19:04:00,0.378633,0.284604,0.324773
2023-01-01 19:04:00,0.435871,0.378633,0.284604
2023-01-01 19:06:00,0.361045,0.435871,0.378633
2023-01-01 19:08:00,0.287429,0.361045,0.435871
2023-01-01 19:16:00,0.415502,0.287429,0.361045
2023-01-01 19:16:00,0.392017,0.415502,0.287429
2023-01-01 19:18:00,0.295705,0.392017,0.415502
2023-01-01 19:26:00,0.337238,0.295705,0.392017
2023-01-01 19:28:00,0.288952,0.337238,0.295705
2023-01-01 19:30:00,0.420738,0.288952,0.337238
2023-01-01 19:34:00,0.308979,0.420738,0.288952
2023-01-01 19:38:00,0.369691,0.308979,0.420738
2023-01-01 19:38:00,0.440851,0.369691,0.308979
2023-01-01 19:42:00,0.316742,0.440851,0.369691
2023-01-01 19:54:00,0.367453,0.316742,0.440851
2023-01-01 19:56:00,0.382843,0.367453,0.316742
2023-01-01 19:58:00,0.437851,0.382843,0.367453
2023-01-01 19:58:00,0.436297,0.437851,0.382843
2023-01-01 20:00:00,0.367985,0.436297,0.437851
2023-01-01 20:00:00,0.439499,0.367985,0.436297
2023-01-01 20:06:00,0.35348,0.439499,0.367985
2023-01-01 20:08:00,0.442076,0.35348,0.439499
2023-01-01 20:10:00,0.420704,0.442076,0.35348
2023-01-01 20:10:00,0.488933,0.420704,0.442076
2023-01-01 20:14:00,0.401874,0.488933,0.420704
2023-01-01 20:16:00,0.476861,0.401874,0.488933
2023-01-01 20:16:00,0.275151,0.476861,0.401874
2023-01-01 20:18:00,0.427996,0.275151,0.476861
2023-01-01 20:20:00,0.413821,0.427996,0.275151
2023-01-01 20:22:00,0.420548,0.413821,0.427996
2023-01-01 20:24:00,0.469362,0.420548,0.413821
2023-01-01 20:28:00,0.456459,0.469362,0.420548
2023-01-01 20:28:00,0.440965,0.456459,0.469362
2023-01-01 20:30:00,2.5,0.440965,0.456459
2023-01-01 20:30:00,0.343172,2.5,0.440965
2023-01-01 20:34:00,0.399017,0.343172,2.5
2023-01-01 20:38:00,0.398667,0.399017,0.343172
2023-01-01 20:40:00,0.523707,0.398667,0.399017
2023-01-01 20:48:00,0.491915,0.542357,0.426526
2023-01-01 20:48:00,0.561255,0.491915,0.542357
2023-01-01 20:48:00,0.493363,0.561255,0.491915
2023-01-01 20:50:00,0.450577,0.493363,0.561255
2023-01-01 20:52:00,0.407457,0.450577,0.493363
2023-01-01 20:54:00,0.528607,0.407457,0.450577
2023-01-01 21:00:00,0.533132,0.528607,0.407457
2023-01-01 21:02:00,0.543326,0.533132,0.528607
2023-01-01 21:04:00,0.445933,0.543326,0.533132
2023-01-01 21:06:00,0.620885,0.445933,0.543326
2023-01-01 21:10:00,0.466147,0.620885,0.445933
2023-01-01 21:14:00,0.416244,0.466147,0.620885
2023-01-01 21:18:00,0.58341,0.416244,0.466147
2023-01-01 21:20:00,0.562137,0.58341,0.416244
2023-01-01 21:20:00,0.640509,0.562137,0.58341
2023-01-01 21:22:00,0.528117,0.640509,0.562137
2023-01-01 21:26:00,0.457257,0.528117,0.640509
2023-01-01 21:32:00,0.561666,0.457257,0.528117
2023-01-01 21:32:00,0.578224,0.561666,0.457257
2023-01-01 21:34:00,0.618767,0.578224,0.561666
2023-01-01 21:36:00,0.635512,0.618767,0.578224
2023-01-01 21:44:00,0.548219,0.588786,0.528909
2023-01-01 21:46:00,0.66524,0.548219,0.588786
2023-01-01 21:48:00,0.552746,0.66524,0.548219
2023-01-01 21:50:00,0.597571,0.552746,0.66524
2023-01-01 21:52:00,0.629498,0.597571,0.552746
2023-01-01 21:52:00,0.60843,0.629498,0.597571
2023-01-01 21:52:00,0.595055,0.60843,0.629498
2023-01-01 22:00:00,0.520566,0.595055,0.60843
2023-01-01 22:02:00,0.587581,0.520566,0.595055
2023-01-01 22:04:00,0.547612,0.587581,0.520566
2023-01-01 22:06:00,0.575958,0.547612,0.587581
2023-01-01 22:06:00,0.573138,0.575958,0.547612
2023-01-01 22:08:00,0.626115,0.573138,0.575958
2023-01-01 22:16:00,0.6467,0.655358,0.655471
2023-01-01 22:18:00,0.658845,0.6467,0.655358
2023-01-01 22:18:00,0.698064,0.658845,0.6467
2023-01-01 22:20:00,0.599429,0.698064,0.658845
2023-01-01 22:22:00,0.646944,0.599429,0.698064
2023-01-01 22:22:00,0.643913,0.646944,0.599429
2023-01-01 22:24:00,0.623241,0.643913,0.646944
2023-01-01 22:26:00,0.628636,0.623241,0.643913
2023-01-01 22:28:00,0.690749,0.628636,0.623241
2023-01-01 22:30:00,0.618612,0.690749,0.628636
2023-01-01 22:32:00,0.71565,0.618612,0.690749
2023-01-01 22:38:00,0.591464,0.71565,0.618612
2023-01-01 22:40:00,0.670202,0.591464,0.71565
2023-01-01 22:42:00,0.617433,0.670202,0.591464
2023-01-01 22:42:00,0.608676,0.617433,0.670202
2023-01-01 22:44:00,0.681256,0.608676,0.617433
2023-01-01 22:56:00,0.697296,0.681256,0.608676
2023-01-01 23:02:00,0.740559,0.697296,0.681256
2023-01-01 23:02:00,0.741248,0.740559,0.697296
2023-01-01 23:06:00,0.660884,0.741248,0.740559
2023-01-01 23:08:00,0.779363,0.660884,0.741248
2023-01-01 23:16:00,0.715567,0.779363,0.660884
2023-01-01 23:16:00,0.648358,0.715567,0.779363
2023-01-01 23:18:00,0.692468,0.648358,0.715567
2023-01-01 23:20:00,0.685767,0.692468,0.648358
2023-01-01 23:20:00,0.721986,0.685767,0.692468
2023-01-01 23:24:00,0.703856,0.721986,0.685767
2023-01-01 23:24:00,0.668441,0.703856,0.721986
2023-01-01 23:26:00,0.736923,0.668441,0.703856
2023-01-01 23:30:00,2.5,0.736923,0.668441
2023-01-01 23:32:00,0.719955,2.5,0.736923
2023-01-01 23:34:00,0.651756,0.719955,2.5
2023-01-01 23:34:00,0.770632,0.651756,0.719955
2023-01-01 23:34:00,0.690596,0.770632,0.651756
2023-01-01 23:36:00,0.645541,0.690596,0.770632
2023-01-01 23:38:00,0.736667,0.645541,0.690596
2023-01-01 23:40:00,0.715025,0.736667,0.645541
2023-01-01 23:40:00,0.693186,0.715025,0.736667
2023-01-01 23:40:00,0.748572,0.693186,0.715025
2023-01-01 23:44:00,0.649421,0.748572,0.693186
2023-01-01 23:46:00,0.711878,0.649421,0.748572
2023-01-01 23:48:00,0.652362,0.711878,0.649421
2023-01-01 23:50:00,0.719549,0.652362,0.711878
2023-01-01 23:54:00,0.702021,0.719549,0.652362
2023-01-01 23:54:00,0.711699,0.702021,0.719549
2023-01-01 23:56:00,0.736055,0.711699,0.702021
2023-01-01 23:58:00,0.688216,0.736055,0.711699
2023-01-01 23:58:00,0.722193,0.688216,0.736055
2023-01-02 00:00:00,0.639155,0.722193,0.688216
2023-01-02 00:02:00,0.741824,0.639155,0.722193
2023-01-02 00:04:00,0.661067,0.741824,0.639155
2023-01-02 00:06:00,0.698034,0.661067,0.741824
2023-01-02 00:14:00,0.715615,0.698034,0.661067
2023-01-02 00:14:00,0.781306,0.715615,0.698034
2023-01-02 00:16:00,0.703948,0.781306,0.715615
2023-01-02 00:16:00,0.673666,0.703948,0.781306
2023-01-02 00:18:00,0.682083,0.673666,0.703948
2023-01-02 00:20:00,0.632987,0.682083,0.673666
2023-01-02 00:22:00,0.718432,0.632987,0.682083
2023-01-02 00:26:00,0.709442,0.718432,0.632987
2023-01-02 00:26:00,0.703506,0.709442,0.718432
2023-01-02 00:26:00,0.668402,0.703506,0.709442
2023-01-02 00:28:00,0.791852,0.668402,0.703506
2023-01-02 00:36:00,0.599811,0.66862,0.73796
2023-01-02 00:40:00,0.631951,0.599811,0.66862
2023-01-02 00:40:00,0.738118,0.631951,0.599811
2023-01-02 00:42:00,0.643716,0.738118,0.631951
2023-01-02 00:44:00,0.61361,0.643716,0.738118
2023-01-02 00:44:00,0.71095,0.61361,0.643716
2023-01-02 00:46:00,0.663893,0.71095,0.61361
2023-01-02 00:46:00,0.624618,0.663893,0.71095
2023-01-02 00:50:00,0.710377,0.624618,0.663893
2023-01-02 00:52:00,0.771467,0.710377,0.624618
2023-01-02 00:52:00,0.616861,0.771467,0.710377
2023-01-02 00:56:00,0.677455,0.616861,0.771467
2023-01-02 00:58:00,0.588788,0.677455,0.616861
2023-01-02 00:58:00,0.699826,0.588788,0.677455
2023-01-02 01:00:00,0.6251,0.699826,0.588788
2023-01-02 01:02:00,0.656403,0.6251,0.699826
2023-01-02 01:02:00,0.611145,0.656403,0.6251
2023-01-02 01:04:00,0.639142,0.611145,0.656403
2023-01-02 01:04:00,0.686323,0.639142,0.611145
2023-01-02 01:04:00,0.657875,0.686323,0.639142
2023-01-02 01:08:00,2.5,0.618847,0.567191
2023-01-02 01:10:00,0.550062,2.5,0.618847
2023-01-02 01:10:00,0.586644,0.550062,2.5
2023-01-02 01:12:00,0.554079,0.586644,0.550062
2023-01-02 01:12:00,0.588957,0.554079,0.586644
2023-01-02 01:14:00,0.576847,0.588957,0.554079
2023-01-02 01:14:00,0.621332,0.576847,0.588957
2023-01-02 01:16:00,0.525663,0.621332,0.576847
2023-01-02 01:20:00,0.544288,0.525663,0.621332
2023-01-02 01:20:00,0.528089,0.544288,0.525663
2023-01-02 01:20:00,0.627491,0.528089,0.544288
2023-01-02 01:22:00,0.537683,0.627491,0.528089
2023-01-02 01:26:00,0.59853,0.537683,0.627491
2023-01-02 01:28:00,0.662225,0.59853,0.537683
2023-01-02 01:30:00,0.610515,0.662225,0.59853
2023-01-02 01:32:00,0.603678,0.610515,0.662225
2023-01-02 01:36:00,0.559489,0.603678,0.610515
2023-01-02 01:40:00,0.569556,0.650642,0.613895
2023-01-02 01:48:00,0.491841,0.569556,0.650642
2023-01-02 01:48:00,0.426124,0.491841,0.569556
2023-01-02 01:50:00,0.579476,0.426124,0.491841
2023-01-02 01:50:00,0.611556,0.579476,0.426124
2023-01-02 01:52:00,0.566151,0.611556,0.579476
2023-01-02 01:52:00,0.587257,0.566151,0.611556
2023-01-02 01:52:00,0.547042,0.587257,0.566151
2023-01-02 01:54:00,0.596224,0.547042,0.587257
2023-01-02 01:56:00,0.540855,0.596224,0.547042
2023-01-02 01:58:00,0.566575,0.540855,0.596224
2023-01-02 01:58:00,0.535495,0.566575,0.540855
2023-01-02 02:00:00,0.464619,0.535495,0.566575
2023-01-02 02:02:00,2.5,0.464619,0.535495
2023-01-02 02:02:00,0.576453,2.5,0.464619
2023-01-02 02:02:00,0.604312,0.576453,2.5
2023-01-02 02:04:00,0.491207,0.604312,0.576453
2023-01-02 02:06:00,0.587435,0.491207,0.604312
2023-01-02 02:06:00,0.443628,0.587435,0.491207
2023-01-02 02:08:00,0.498346,0.443628,0.587435
2023-01-02 02:10:00,0.431948,0.498346,0.443628
2023-01-02 02:12:00,0.585754,0.431948,0.498346
2023-01-02 02:20:00,0.473527,0.585754,0.431948
2023-01-02 02:20:00,0.468956,0.473527,0.585754
2023-01-02 02:24:00,0.444901,0.468956,0.473527
2023-01-02 02:26:00,0.47781,0.444901,0.468956
2023-01-02 02:26:00,0.436226,0.47781,0.444901
2023-01-02 02:28:00,0.447787,0.436226,0.47781
2023-01-02 02:28:00,0.549794,0.447787,0.436226
2023-01-02 02:32:00,0.448057,0.549794,0.447787
2023-01-02 02:38:00,0.432821,0.448057,0.549794
2023-01-02 02:40:00,0.428441,0.432821,0.448057
2023-01-02 02:42:00,0.40169,0.428441,0.432821
2023-01-02 02:46:00,0.416138,0.40169,0.428441
2023-01-02 02:48:00,0.455647,0.416138,0.40169
2023-01-02 02:48:00,0.35009,0.455647,0.416138
2023-01-02 02:50:00,0.479858,0.35009,0.455647
2023-01-02 02:52:00,0.397972,0.479858,0.35009
2023-01-02 02:56:00,0.422221,0.397972,0.479858
2023-01-02 02:56:00,0.377968,0.422221,0.397972
2023-01-02 02:58:00,0.41578,0.377968,0.422221
2023-01-02 03:00:00,0.378432,0.41578,0.377968
2023-01-02 03:12:00,0.350695,0.491825,0.40831
2023-01-02 03:14:00,0.365516,0.350695,0.491825
2023-01-02 03:16:00,0.362022,0.365516,0.350695
2023-01-02 03:18:00,0.301989,0.362022,0.365516
2023-01-02 03:24:00,0.390297,0.301989,0.362022
2023-01-02 03:24:00,0.367581,0.390297,0.301989
2023-01-02 03:26:00,0.322678,0.367581,0.390297
2023-01-02 03:28:00,0.514917,0.322678,0.367581
2023-01-02 03:28:00,0.344887,0.514917,0.322678
2023-01-02 03:30:00,0.317848,0.344887,0.514917
2023-01-02 03:36:00,2.5,0.364194,0.324879
2023-01-02 03:40:00,0.377148,2.5,0.364194
2023-01-02 03:42:00,0.351634,0.377148,2.5
2023-01-02 03:48:00,0.439699,0.351634,0.377148
2023-01-02 03:50:00,0.393286,0.439699,0.351634
2023-01-02 03:52:00,0.281621,0.393286,0.439699
2023-01-02 03:54:00,0.410263,0.281621,0.393286
2023-01-02 03:54:00,0.377367,0.410263,0.281621
2023-01-02 03:58:00,0.283337,0.377367,0.410263
2023-01-02 04:00:00,0.385674,0.283337,0.377367
2023-01-02 04:02:00,0.232338,0.385674,0.283337
2023-01-02 04:02:00,0.316435,0.232338,0.385674
2023-01-02 04:06:00,0.268472,0.316435,0.232338
2023-01-02 04:06:00,0.30812,0.268472,0.316435
2023-01-02 04:08:00,0.3355,0.30812,0.268472
2023-01-02 04:10:00,0.294403,0.3355,0.30812
2023-01-02 04:14:00,0.408877,0.294403,0.3355
2023-01-02 04:16:00,0.27678,0.408877,0.294403
2023-01-02 04:16:00,0.305623,0.27678,0.408877
2023-01-02 04:20:00,0.302352,0.305623,0.27678
2023-01-02 04:20:00,0.279427,0.302352,0.305623
2023-01-02 04:22:00,0.198486,0.279427,0.302352
2023-01-02 04:22:00,0.297837,0.198486,0.279427
2023-01-02 04:24:00,0.393192,0.297837,0.198486
2023-01-02 04:26:00,0.233869,0.393192,0.297837
2023-01-02 04:26:00,0.290404,0.233869,0.393192
2023-01-02 04:28:00,0.30816,0.290404,0.233869
2023-01-02 04:28:00,0.333389,0.30816,0.290404
2023-01-02 04:30:00,0.302638,0.333389,0.30816
2023-01-02 04:30:00,0.291795,0.302638,0.333389
2023-01-02 04:30:00,0.355813,0.291795,0.302638
2023-01-02 04:32:00,0.333326,0.355813,0.291795
2023-01-02 04:34:00,0.315556,0.333326,0.355813
2023-01-02 04:36:00,0.278288,0.315556,0.333326
2023-01-02 04:40:00,0.305239,0.278288,0.315556
2023-01-02 04:40:00,0.286201,0.305239,0.278288
2023-01-02 04:42:00,0.228372,0.286201,0.305239
2023-01-02 04:46:00,0.239812,0.228372,0.286201
2023-01-02 04:48:00,2.5,0.239812,0.228372
2023-01-02 04:52:00,0.274593,2.5,0.239812
2023-01-02 04:54:00,0.251779,0.274593,2.5
2023-01-02 04:54:00,0.267899,0.251779,0.274593
2023-01-02 04:56:00,0.268278,0.267899,0.251779
2023-01-02 04:56:00,0.34163,0.268278,0.267899
2023-01-02 04:58:00,0.244265,0.34163,0.268278
2023-01-02 05:00:00,0.265843,0.244265,0.34163
2023-01-02 05:02:00,0.303112,0.265843,0.244265
2023-01-02 05:02:00,0.297615,0.303112,0.265843
2023-01-02 05:04:00,0.355163,0.297615,0.303112
2023-01-02 05:04:00,0.401074,0.355163,0.297615
2023-01-02 05:06:00,0.282689,0.401074,0.355163
2023-01-02 05:06:00,0.32635,0.282689,0.401074
2023-01-02 05:08:00,0.338176,0.32635,0.282689
2023-01-02 05:10:00,0.303372,0.338176,0.32635
2023-01-02 05:16:00,0.31533,0.303372,0.338176
2023-01-02 05:16:00,0.344316,0.31533,0.303372
2023-01-02 05:18:00,0.385282,0.344316,0.31533
2023-01-02 05:30:00,0.255308,0.347464,0.368564
2023-01-02 05:32:00,0.352392,0.255308,0.347464
2023-01-02 05:36:00,0.326363,0.352392,0.255308
2023-01-02 05:40:00,0.29057,0.326363,0.352392
2023-01-02 05:42:00,0.376143,0.29057,0.326363
2023-01-02 05:44:00,0.391448,0.376143,0.29057
2023-01-02 05:46:00,0.397287,0.391448,0.376143
2023-01-02 05:48:00,0.313133,0.397287,0.391448
2023-01-02 05:48:00,0.31756,0.313133,0.397287
2023-01-02 05:56:00,0.27003,0.31756,0.313133
2023-01-02 05:56:00,0.410475,0.27003,0.31756
2023-01-02 05:58:00,0.405653,0.410475,0.27003
2023-01-02 05:58:00,0.285098,0.405653,0.410475
2023-01-02 06:02:00,0.414178,0.285098,0.405653
2023-01-02 06:04:00,0.368678,0.414178,0.285098
2023-01-02 06:04:00,0.33963,0.368678,0.414178
2023-01-02 06:06:00,0.368818,0.33963,0.368678
2023-01-02 06:08:00,0.321912,0.368818,0.33963
2023-01-02 06:10:00,0.298517,0.321912,0.368818
2023-01-02 06:10:00,0.425407,0.298517,0.321912
2023-01-02 06:10:00,0.387573,0.425407,0.298517
2023-01-02 06:14:00,0.346436,0.387573,0.425407
2023-01-02 06:16:00,0.439402,0.346436,0.387573
2023-01-02 06:18:00,0.369285,0.439402,0.346436
2023-01-02 06:18:00,2.5,0.369285,0.439402
2023-01-02 06:20:00,0.343615,2.5,0.369285
2023-01-02 06:22:00,0.374332,0.343615,2.5
2023-01-02 06:26:00,0.40728,0.374332,0.343615
2023-01-02 06:28:00,0.407433,0.40728,0.374332
2023-01-02 06:30:00,0.287194,0.407433,0.40728
2023-01-02 06:32:00,0.435931,0.287194,0.407433
2023-01-02 06:32:00,0.359577,0.435931,0.287194
2023-01-02 06:32:00,0.43245,0.359577,0.435931
2023-01-02 06:36:00,0.367509,0.43245,0.359577
2023-01-02 06:38:00,0.339339,0.367509,0.43245
2023-01-02 06:40:00,0.432344,0.339339,0.367509
2023-01-02 06:40:00,0.357462,0.432344,0.339339
2023-01-02 06:42:00,0.350621,0.357462,0.432344
2023-01-02 06:46:00,0.387361,0.350621,0.357462
2023-01-02 06:46:00,0.51385,0.387361,0.350621
2023-01-02 06:48:00,0.468088,0.51385,0.387361
2023-01-02 06:48:00,0.482942,0.468088,0.51385
2023-01-02 06:50:00,0.417941,0.482942,0.468088
2023-01-02 06:52:00,0.475472,0.417941,0.482942
2023-01-02 06:56:00,0.346925,0.475472,0.417941
2023-01-02 06:58:00,0.471376,0.346925,0.475472
2023-01-02 06:58:00,0.411363,0.471376,0.346925
2023-01-02 07:00:00,0.495005,0.411363,0.471376
2023-01-02 07:02:00,0.394399,0.495005,0.411363
2023-01-02 07:04:00,0.435009,0.394399,0.495005
2023-01-02 07:12:00,0.626777,0.435009,0.394399
2023-01-02 07:12:00,0.587984,0.626777,0.435009
2023-01-02 07:14:00,0.42145,0.587984,0.626777
2023-01-02 07:18:00,0.484161,0.42145,0.587984
2023-01-02 07:18:00,0.401459,0.484161,0.42145
2023-01-02 07:20:00,0.494801,0.401459,0.484161
2023-01-02 07:20:00,0.590009,0.494801,0.401459
2023-01-02 07:22:00,0.508985,0.590009,0.494801
2023-01-02 07:24:00,0.548915,0.508985,0.590009
2023-01-02 07:24:00,0.499461,0.548915,0.508985
2023-01-02 07:26:00,0.465507,0.499461,0.548915
2023-01-02 07:28:00,0.524672,0.465507,0.499461
2023-01-02 07:30:00,0.505219,0.524672,0.465507
2023-01-02 07:30:00,0.507524,0.505219,0.524672
2023-01-02 07:32:00,0.499385,0.507524,0.505219
2023-01-02 07:32:00,0.499277,0.499385,0.507524
2023-01-02 07:34:00,0.528659,0.499277,0.499385
2023-01-02 07:38:00,0.503301,0.528659,0.499277
2023-01-02 07:40:00,0.545365,0.503301,0.528659
2023-01-02 07:42:00,0.517357,0.545365,0.503301
2023-01-02 07:44:00,0.468623,0.517357,0.545365
2023-01-02 07:46:00,0.517893,0.468623,0.517357
2023-01-02 07:50:00,0.52029,0.517893,0.468623
2023-01-02 07:50:00,0.559415,0.52029,0.517893
2023-01-02 07:52:00,0.514367,0.559415,0.52029
2023-01-02 07:52:00,0.527242,0.514367,0.559415
2023-01-02 07:54:00,0.641137,0.527242,0.514367
2023-01-02 07:54:00,0.695568,0.641137,0.527242
2023-01-02 07:58:00,0.561564,0.695568,0.641137
2023-01-02 07:58:00,0.611825,0.561564,0.695568
2023-01-02 08:00:00,0.557632,0.611825,0.561564
2023-01-02 08:04:00,0.543291,0.557632,0.611825
2023-01-02 08:04:00,0.455228,0.543291,0.557632
2023-01-02 08:06:00,0.625301,0.455228,0.543291
2023-01-02 08:06:00,0.506534,0.625301,0.455228
2023-01-02 08:08:00,0.608067,0.506534,0.625301
2023-01-02 08:08:00,0.579697,0.608067,0.506534
2023-01-02 08:10:00,0.620584,0.579697,0.608067
2023-01-02 08:10:00,0.484621,0.620584,0.579697
2023-01-02 08:12:00,0.532595,0.484621,0.620584
2023-01-02 08:14:00,0.607162,0.532595,0.484621
2023-01-02 08:16:00,0.535635,0.607162,0.532595
2023-01-02 08:18:00,0.699102,0.535635,0.607162
2023-01-02 08:20:00,0.550329,0.699102,0.535635
2023-01-02 08:22:00,0.730555,0.550329,0.699102
2023-01-02 08:22:00,0.563825,0.730555,0.550329
2023-01-02 08:26:00,0.527808,0.563825,0.730555
2023-01-02 08:26:00,0.548776,0.527808,0.563825
2023-01-02 08:28:00,0.53918,0.548776,0.527808
2023-01-02 08:30:00,0.587667,0.53918,0.548776
2023-01-02 08:30:00,0.668922,0.587667,0.53918
2023-01-02 08:32:00,0.566884,0.668922,0.587667
2023-01-02 08:36:00,0.568507,0.566884,0.668922
2023-01-02 08:36:00,0.606515,0.568507,0.566884
2023-01-02 08:36:00,0.676735,0.606515,0.568507
2023-01-02 08:38:00,0.585374,0.676735,0.606515
2023-01-02 08:40:00,0.600599,0.585374,0.676735
2023-01-02 08:42:00,0.57241,0.600599,0.585374
2023-01-02 08:44:00,0.643183,0.57241,0.600599
2023-01-02 08:46:00,0.644593,0.643183,0.57241
2023-01-02 08:46:00,0.640785,0.644593,0.643183
2023-01-02 08:48:00,0.686753,0.640785,0.644593
2023-01-02 08:50:00,0.733786,0.686753,0.640785
2023-01-02 08:54:00,0.738661,0.733786,0.686753
2023-01-02 08:54:00,0.646544,0.738661,0.733786
2023-01-02 08:56:00,0.618919,0.646544,0.738661
2023-01-02 08:58:00,0.661454,0.618919,0.646544
2023-01-02 08:58:00,0.645061,0.661454,0.618919
2023-01-02 09:00:00,0.595289,0.645061,0.661454
2023-01-02 09:00:00,0.597155,0.595289,0.645061
2023-01-02 09:02:00,0.632487,0.597155,0.595289
2023-01-02 09:10:00,0.662973,0.632487,0.597155
2023-01-02 09:10:00,0.678406,0.662973,0.632487
2023-01-02 09:14:00,0.673464,0.678406,0.662973
2023-01-02 09:16:00,0.7012,0.673464,0.678406
2023-01-02 09:16:00,0.729349,0.7012,0.673464
2023-01-02 09:18:00,0.682098,0.729349,0.7012
2023-01-02 09:20:00,0.678968,0.682098,0.729349
2023-01-02 09:22:00,0.712351,0.678968,0.682098
2023-01-02 09:24:00,0.679502,0.712351,0.678968
2023-01-02 09:32:00,0.666344,0.722875,0.694638
2023-01-02 09:32:00,0.700583,0.666344,0.722875
2023-01-02 09:36:00,0.666533,0.700583,0.666344
2023-01-02 09:36:00,0.638105,0.666533,0.700583
2023-01-02 09:38:00,0.659906,0.638105,0.666533
2023-01-02 09:40:00,0.638446,0.659906,0.638105
2023-01-02 09:42:00,0.649655,0.638446,0.659906
2023-01-02 09:42:00,0.718694,0.649655,0.638446
2023-01-02 09:46:00,0.749688,0.718694,0.649655
2023-01-02 09:48:00,0.744036,0.749688,0.718694
2023-01-02 09:50:00,0.633172,0.744036,0.749688
2023-01-02 09:50:00,0.617749,0.633172,0.744036
2023-01-02 09:54:00,0.68535,0.617749,0.633172
2023-01-02 09:56:00,0.655015,0.68535,0.617749
2023-01-02 09:56:00,0.64913,0.655015,0.68535
2023-01-02 09:56:00,0.795196,0.64913,0.655015
2023-01-02 10:00:00,0.676981,0.795196,0.64913
2023-01-02 10:04:00,0.6925,0.676981,0.795196
2023-01-02 10:06:00,0.720634,0.6925,0.676981
2023-01-02 10:06:00,0.773585,0.720634,0.6925
2023-01-02 10:08:00,0.683901,0.773585,0.720634
2023-01-02 10:10:00,0.789681,0.683901,0.773585
2023-01-02 10:10:00,0.763761,0.789681,0.683901
2023-01-02 10:16:00,0.684971,0.763761,0.789681
2023-01-02 10:20:00,0.629809,0.684971,0.763761
2023-01-02 10:22:00,0.692316,0.629809,0.684971
2023-01-02 10:30:00,0.6628,0.692316,0.629809
2023-01-02 10:32:00,0.711549,0.6628,0.692316
2023-01-02 10:34:00,0.703929,0.711549,0.6628
2023-01-02 10:36:00,0.727994,0.703929,0.711549
2023-01-02 10:40:00,2.5,0.727994,0.703929
2023-01-02 10:42:00,0.690807,2.5,0.727994
2023-01-02 10:44:00,0.570804,0.690807,2.5
2023-01-02 10:52:00,0.644156,0.570804,0.690807
2023-01-02 10:52:00,0.644356,0.644156,0.570804
2023-01-02 10:54:00,0.656697,0.644356,0.644156
2023-01-02 11:00:00,0.708772,0.656697,0.644356
2023-01-02 11:02:00,0.719323,0.708772,0.656697
2023-01-02 11:02:00,0.688112,0.719323,0.708772
2023-01-02 11:04:00,0.597485,0.688112,0.719323
2023-01-02 11:08:00,0.618127,0.597485,0.688112
2023-01-02 11:10:00,2.5,0.618127,0.597485
2023-01-02 11:12:00,0.610833,2.5,0.618127
2023-01-02 11:14:00,0.639388,0.610833,2.5
2023-01-02 11:16:00,0.674624,0.639388,0.610833
2023-01-02 11:16:00,0.623273,0.674624,0.639388
2023-01-02 11:18:00,0.647873,0.623273,0.674624
